"Content","Video title","Duração","Inscritos","Avg Viewed %","Likes","Shares","Views","Impressões","CTR %","Avg View Duration","Ano","Data Publicação","Mês_Ano","Creator","Categoria","Total Comments","Link","Conversão Inscritos","Conversão Comments"
"xh64RgFJQjw","Qual o MELHOR BRASILEIRO na primeira fase da LIBERTADORES? - Top 6",198,1,31.27,7,0,132,3680,2.39,"00:01:01",2023,"2023-06-30","06-2023",,,0,"https://www.youtube.com/watch?v=xh64RgFJQjw",0.007575757575757576,0
"G6dtg30kVH4","Luis Castro é só mais um técnico a abandonar projeto no Brasil",236,0,28.63,7,0,173,4140,4.05,"00:01:07",2023,"2023-06-29","06-2023",,,3,"https://www.youtube.com/watch?v=G6dtg30kVH4",0,0.017341040462427744
"ZAWUi-5-CeY","TRANSFERÊNCIAS JOGADORES PREMIER LEAGUE 🚨🤯",522,23,38.87,44,3,893,12213,6.27,"00:03:22",2023,"2023-06-28","06-2023",,,4,"https://www.youtube.com/watch?v=ZAWUi-5-CeY",0.025755879059350503,0.004479283314669653
"v-k2X3Z8I1s","Abel Ferreira não gosta da base do Palmeiras?",423,3,20.88,14,1,701,11935,4.06,"00:01:28",2023,"2023-06-28","06-2023",,,6,"https://www.youtube.com/watch?v=v-k2X3Z8I1s",0.0042796005706134095,0.008559201141226819
"GDlc2btrtLs","QUAIS JOGADORES FORAM JOGAR NA ARÁBIA SAUDITA?",473,30,41.87,118,9,3440,53898,5.54,"00:03:18",2023,"2023-06-27","06-2023",,,1,"https://www.youtube.com/watch?v=GDlc2btrtLs",0.00872093023255814,0.00029069767441860465
"pJgodJx-a5g","ESTRATÉGIA de ABEL FERREIRA para tentar parar TIQUINHO SOARES em Palmeiras e Botafogo",200,6,40.02,23,2,359,5980,4.28,"00:01:20",2023,"2023-06-26","06-2023",,,4,"https://www.youtube.com/watch?v=pJgodJx-a5g",0.016713091922005572,0.011142061281337047
"t8JoFzVGtjk","TIQUINHO SOARES merece ser convocado para SELEÇÃO BRASILEIRA",260,2,38.07,36,4,535,7841,6.15,"00:01:38",2023,"2023-06-25","06-2023",,,9,"https://www.youtube.com/watch?v=t8JoFzVGtjk",0.003738317757009346,0.016822429906542057
"8pihcl3WYjA","REFORMULAÇÃO no FLAMENGO?",390,2,20.99,13,0,502,5387,6.46,"00:01:21",2023,"2023-06-24","06-2023",,,0,"https://www.youtube.com/watch?v=8pihcl3WYjA",0.00398406374501992,0
"ZMNPg-bNFDY","Por que o FLAMENGO voltou PIOR depois de 10 dias TREINANDO?",259,2,32.03,7,0,75,2161,2.59,"00:01:22",2023,"2023-06-23","06-2023",,,0,"https://www.youtube.com/watch?v=ZMNPg-bNFDY",0.02666666666666667,0
"auf9omMCJ7U","FÁBIO, do Fluminense, é o goleiro mais DECISIVO do BRASILEIRÃO 2023?",149,3,46.06,11,2,259,5179,4.35,"00:01:08",2023,"2023-06-22","06-2023",,,1,"https://www.youtube.com/watch?v=auf9omMCJ7U",0.011583011583011582,0.003861003861003861
"Ruv78EYMguI","Como joga NKUNKU, reforço do CHELSEA?",247,3,47.08,17,0,208,6037,3.19,"00:01:56",2023,"2023-06-21","06-2023",,,0,"https://www.youtube.com/watch?v=Ruv78EYMguI",0.014423076923076924,0
"P48kWxbMBcI","🎩 SAKA brocou três gols 🧠 TRENT ALEXANDER-ARNOLD é o DONO da camisa 10 na Seleção da Inglaterra",330,2,32.8,5,0,141,3010,4.38,"00:01:48",2023,"2023-06-20","06-2023",,,0,"https://www.youtube.com/watch?v=P48kWxbMBcI",0.014184397163120567,0
"RvDtmvMqt3Y","Joelinton vai estar na PRÓXIMA COPA - Análise",400,2,33.43,18,4,647,13781,3.86,"00:02:13",2023,"2023-06-20","06-2023",,,2,"https://www.youtube.com/watch?v=RvDtmvMqt3Y",0.0030911901081916537,0.0030911901081916537
"Wpe9BqaaaK0","O ERRO da SELEÇÃO BRASILEIRA esperar Carlo ANCELOTTI",197,2,33.21,10,1,204,4146,4.03,"00:01:05",2023,"2023-06-19","06-2023",,,2,"https://www.youtube.com/watch?v=Wpe9BqaaaK0",0.00980392156862745,0.00980392156862745
"k2uhkXNe170","FIM da GERAÇÃO de quase OURO da CROÁCIA! - Espanha campeã da Nations League",206,3,47.61,26,0,618,13058,4.23,"00:01:38",2023,"2023-06-19","06-2023",,,0,"https://www.youtube.com/watch?v=k2uhkXNe170",0.0048543689320388345,0
"ltcJVzJc1rU","BARCELONA anuncia VITOR ROQUE!",183,7,56.66,28,3,506,8124,4.79,"00:01:43",2023,"2023-06-18","06-2023",,,6,"https://www.youtube.com/watch?v=ltcJVzJc1rU",0.01383399209486166,0.011857707509881422
"7vX5vE15rpQ","Como joga JUDE BELLINGHAM, estrela do REAL MADRID?",269,24,54.81,299,45,5134,39927,12.88,"00:02:27",2023,"2023-06-14","06-2023",,,12,"https://www.youtube.com/watch?v=7vX5vE15rpQ",0.004674717569146864,0.002337358784573432
"JTAoz4N92e0","Luis Suarez, o MAESTRO do Grêmio",353,2,44.25,18,1,376,6540,6.27,"00:02:36",2023,"2023-06-13","06-2023",,,1,"https://www.youtube.com/watch?v=JTAoz4N92e0",0.005319148936170213,0.0026595744680851063
"Jz16SX-e3o4","NEYMAR deveria aceitar a proposta do AL HILAL e SAIR do PSG?",237,2,33.14,10,0,318,6244,3.97,"00:01:18",2023,"2023-06-13","06-2023",,,4,"https://www.youtube.com/watch?v=Jz16SX-e3o4",0.006289308176100629,0.012578616352201259
"t2xKyTxNpHk","É ÓBVIO que Carlo Ancelotti vai falar NÃO para SELEÇÃO BRASILEIRA",236,1,37.02,18,0,335,3800,7.47,"00:01:27",2023,"2023-06-13","06-2023",,,4,"https://www.youtube.com/watch?v=t2xKyTxNpHk",0.0029850746268656717,0.011940298507462687
"RN-naEV-H7w","Próximo TÉCNICO do Galo: QUEM pode substituir Coudet no ATLÉTICO-MG?",304,0,26.92,6,0,90,2676,2.39,"00:01:21",2023,"2023-06-12","06-2023",,,0,"https://www.youtube.com/watch?v=RN-naEV-H7w",0,0
"qwlrrpbPyr4","MBAPPÉ quer SAIR do PSG?",177,3,43.2,18,4,501,8747,4.77,"00:01:16",2023,"2023-06-12","06-2023",,,2,"https://www.youtube.com/watch?v=qwlrrpbPyr4",0.005988023952095809,0.003992015968063872
"kI1o3KfQYx4","POR ISSO o RODRI marcou o gol do título da CHAMPIONS LEAGUE - Manchester City x Inter",198,0,42.3,11,0,293,5909,4.31,"00:01:23",2023,"2023-06-11","06-2023",,,3,"https://www.youtube.com/watch?v=kI1o3KfQYx4",0,0.010238907849829351
"ALWLmlyfNLU","Top-5: ESSES jogadores vão DECIDIR a final da Champions League - Manchester City x Inter",312,0,36.05,6,0,79,2446,2.7,"00:01:52",2023,"2023-06-09","06-2023",,,0,"https://www.youtube.com/watch?v=ALWLmlyfNLU",0,0
"xwLjee8EhKk","SÃO PAULO 5x0 TOLIMA - Copa SUL AMERICANA - análise de GOLS",239,3,58.37,13,2,511,9693,4.94,"00:02:19",2023,"2023-06-09","06-2023",,,0,"https://www.youtube.com/watch?v=xwLjee8EhKk",0.005870841487279843,0
"FzXNdvtBknA","O MOTIVO que fez Messi escolher o Inter Miami nesse Mercado da Bola!",291,2,52.58,4,0,70,1872,2.62,"00:02:33",2023,"2023-06-08","06-2023",,,0,"https://www.youtube.com/watch?v=FzXNdvtBknA",0.02857142857142857,0
"V8Q4PoVNfrw","ACABOU o tempo de LUXEMBURGO no Corinthians",280,2,26.94,10,0,464,7891,4.92,"00:01:15",2023,"2023-06-08","06-2023",,,2,"https://www.youtube.com/watch?v=V8Q4PoVNfrw",0.004310344827586207,0.004310344827586207
"vU52dJB8Qgg","RIVER PLATE x FLUMINENSE - Copa LIBERTADORES 2023 - GOLS",106,1,57.88,11,2,110,2589,3.82,"00:01:01",2023,"2023-06-08","06-2023",,,2,"https://www.youtube.com/watch?v=vU52dJB8Qgg",0.00909090909090909,0.01818181818181818
"dWsT3oOJUPo","Athletico-PR ✅ Libertadores: Bento é o goleiro mais decisivo do Brasil?",197,24,53.57,141,9,2485,24633,8.33,"00:01:45",2023,"2023-06-07","06-2023",,,31,"https://www.youtube.com/watch?v=dWsT3oOJUPo",0.0096579476861167,0.012474849094567404
"7N7gFy3sHUQ","6de6: Palpites valendo dinheiro",376,3,25.04,4,2,226,4067,4.83,"00:01:34",2023,"2023-06-06","06-2023",,,1,"https://www.youtube.com/watch?v=7N7gFy3sHUQ",0.01327433628318584,0.004424778761061947
"fcpMek5FgMY","Mercado da Bola: ONDE vão jogar Messi e Neymar?",407,0,31.11,5,0,137,4008,2.92,"00:02:06",2023,"2023-06-06","06-2023",,,0,"https://www.youtube.com/watch?v=fcpMek5FgMY",0,0
"s_0a8k2i8ow","VASCO x FLAMENGO - CAMPEONATO BRASILEIRO - GOLEADA do FLAMENGO",256,5,51.95,22,0,346,5984,4.2,"00:02:12",2023,"2023-06-06","06-2023",,,1,"https://www.youtube.com/watch?v=s_0a8k2i8ow",0.014450867052023121,0.002890173410404624
"BwTN2gW_PAA","MERCADO DA BOLA: o FUTURO do REAL MADRID com a saída de Benzema",345,1,35.76,13,0,207,4838,3.29,"00:02:03",2023,"2023-06-05","06-2023",,,2,"https://www.youtube.com/watch?v=BwTN2gW_PAA",0.004830917874396135,0.00966183574879227
"IaorR9TaRhw","Como joga LUIS GUILHERME, revelação do PALMEIRAS?",239,2,46.57,18,0,390,7977,5.35,"00:01:51",2023,"2023-06-05","06-2023",,,2,"https://www.youtube.com/watch?v=IaorR9TaRhw",0.005128205128205128,0.005128205128205128
"uGDysJPEQtY","Fluminense 2x1 Bragantino - Campeonato Brasileiro - Melhores Momentos",167,0,44.02,7,0,269,7451,3.21,"00:01:13",2023,"2023-06-05","06-2023",,,0,"https://www.youtube.com/watch?v=uGDysJPEQtY",0,0
"0O5a63tK5ec","América-MG 2 x 0 Corinthians: Timão corre risco de rebaixamento no Brasileirão",210,0,19.69,1,0,105,2646,3.17,"00:00:41",2023,"2023-06-04","06-2023",,,0,"https://www.youtube.com/watch?v=0O5a63tK5ec",0,0
"r5dHe0PopTY","São Paulo 1 x 3 Sport Recife: Leão atropela Tricolor que é salvo por Rafael na Copa do Brasil",155,2,31.9,2,1,309,6948,4.37,"00:00:49",2023,"2023-06-02","06-2023",,,0,"https://www.youtube.com/watch?v=r5dHe0PopTY",0.006472491909385114,0
"zgvJ8rPErmY","Flamengo 2x0 Fluminense - Copa do Brasil - Gols de Arrascaeta e Gabigol",120,4,54.89,25,2,763,12833,5.07,"00:01:05",2023,"2023-06-02","06-2023",,,2,"https://www.youtube.com/watch?v=zgvJ8rPErmY",0.005242463958060288,0.002621231979030144
"DwPxGHK8piU","Botafogo 1(2) x (4)0 Athlético PR - Copa do Brasil - Gols",145,0,47.31,12,0,371,6702,4.68,"00:01:08",2023,"2023-06-01","06-2023",,,1,"https://www.youtube.com/watch?v=DwPxGHK8piU",0,0.0026954177897574125
"rl72EKqYrgc","Corinthians 2 x 0 Atlético-MG: Luxemburgo DERRUBOU o MAIOR MITO do futebol na Copa do Brasil",330,2,47.99,16,1,512,11265,4.18,"00:02:38",2023,"2023-06-01","06-2023",,,2,"https://www.youtube.com/watch?v=rl72EKqYrgc",0.00390625,0.00390625
"LXdSVnd33z0","Pep Guardiola AVISOU: Botafogo é CAMPEÃO do Brasileirão 2023",250,4,47.54,25,3,534,5922,8.22,"00:01:58",2023,"2023-05-29","05-2023",,,7,"https://www.youtube.com/watch?v=LXdSVnd33z0",0.00749063670411985,0.013108614232209739
"dnubtrSRDa4","Atlético-MG 1 x 1 Palmeiras: Estratégia que parou o campeão do Brasileirão e Hulk tremendo...",273,0,28.49,5,0,225,2830,7,"00:01:17",2023,"2023-05-29","05-2023",,,0,"https://www.youtube.com/watch?v=dnubtrSRDa4",0,0
"8lrD53EhPUg","Flamengo 1x1 Cruzeiro - Campeonato Brasileiro 2023 - Gols e Melhores momentos",317,0,36.24,5,0,110,2652,4.03,"00:01:54",2023,"2023-05-28","05-2023",,,1,"https://www.youtube.com/watch?v=8lrD53EhPUg",0,0.00909090909090909
"uDVunen2i_s","Corinthians 2 x 0 Fluminense: Luxa descobriu a fórmula para vencer Fernando Diniz",184,0,26.77,3,0,150,5402,2.8,"00:00:49",2023,"2023-05-28","05-2023",,,0,"https://www.youtube.com/watch?v=uDVunen2i_s",0,0
"ITiBHxtjJBw","Metropolitanos 1 x 2 Internacional: LÍDER do grupo e INVICTO na Libertadores",337,0,29.79,3,0,42,1214,3.05,"00:01:40",2023,"2023-05-26","05-2023",,,0,"https://www.youtube.com/watch?v=ITiBHxtjJBw",0,0
"WT6zFrQLurg","Flamengo 1 x 1 Nublense: PIOR Libertadores desde 2019",403,0,20.03,2,0,54,2092,2.15,"00:01:20",2023,"2023-05-25","05-2023",,,0,"https://www.youtube.com/watch?v=WT6zFrQLurg",0,0
"a4aWkCMU5sI","Cerro Porteño 0x3 Palmeiras - Libertadores 2023 - Gols e Pós Jogo",242,2,35.63,6,2,320,6526,4.14,"00:01:26",2023,"2023-05-25","05-2023",,,1,"https://www.youtube.com/watch?v=a4aWkCMU5sI",0.00625,0.003125
"LAJl8r_-YLs","Seleção Brasileira Sub-20: Esses são os PRÓXIMOS CRAQUES da Copa do Mundo",392,1,21.05,5,0,359,9265,3.46,"00:01:22",2023,"2023-05-24","05-2023",,,4,"https://www.youtube.com/watch?v=LAJl8r_-YLs",0.002785515320334262,0.011142061281337047
"hAfBWfWdED0","Inter de Milão campeã: Lautaro Martinez é muito SUBESTIMADO!",160,1,40.36,4,0,100,3390,2.88,"00:01:04",2023,"2023-05-24","05-2023",,,0,"https://www.youtube.com/watch?v=hAfBWfWdED0",0.01,0
"kVyvf6nDHoA","Atlético Mineiro 2 x 1 Athlético: Por que o Galo venceu na Libertadores?",193,0,34.79,7,0,71,1968,4.68,"00:01:07",2023,"2023-05-24","05-2023",,,0,"https://www.youtube.com/watch?v=kVyvf6nDHoA",0,0
"dA0IOWB10eE","Cruzeiro 0x1 Cuiabá - Pós jogo e Melhores momentos",205,0,38.63,4,0,66,2268,3.18,"00:01:19",2023,"2023-05-23","05-2023",,,0,"https://www.youtube.com/watch?v=dA0IOWB10eE",0,0
"nhVkf-Ab3XY","RACISMO contra Vini Jr no Real Madrid coloca Endrick em ALERTA?",330,3,23.77,15,3,502,6747,7.62,"00:01:18",2023,"2023-05-22","05-2023",,,0,"https://www.youtube.com/watch?v=nhVkf-Ab3XY",0.00597609561752988,0
"6RxtGKH1YvI","São Paulo 4 x 2 Vasco: DORIVAL JÚNIOR faz MAIS do que o ""Arroz e Feijão""",169,2,48.4,9,0,247,5526,4.18,"00:01:21",2023,"2023-05-21","05-2023",,,0,"https://www.youtube.com/watch?v=6RxtGKH1YvI",0.008097165991902834,0
"Rz8VqPWq_lE","Botafogo 1 x 0 Fluminense: Fogão líder é realidade no Brasileirão",134,0,34.11,1,0,63,1543,3.89,"00:00:45",2023,"2023-05-21","05-2023",,,0,"https://www.youtube.com/watch?v=Rz8VqPWq_lE",0,0
"WGq8AyvD7nI","Como joga LUIZ ARAÚJO, reforço do FLAMENGO?",147,1,51.58,17,2,311,4883,6.04,"00:01:15",2023,"2023-05-19","05-2023",,,1,"https://www.youtube.com/watch?v=WGq8AyvD7nI",0.003215434083601286,0.003215434083601286
"rTESW1L0DzM","Manchester City 4 x 0 Real Madrid - Uma aula de Guardiola na Champions League",167,0,23.81,3,0,103,2186,4.63,"00:00:39",2023,"2023-05-18","05-2023",,,1,"https://www.youtube.com/watch?v=rTESW1L0DzM",0,0.009708737864077669
"Vi9lFZD42-g","Tabu da Inter de Milão | SEM BRASILEIROS, sem Champions League",248,1,38.87,12,0,356,8114,3.77,"00:01:36",2023,"2023-05-17","05-2023",,,2,"https://www.youtube.com/watch?v=Vi9lFZD42-g",0.0028089887640449437,0.0056179775280898875
"xXodJeg7Va8","FlaFlu: Fluminense AMARROU o Flamengo com a melhor defesa do Brasil",184,0,18.85,3,0,139,3475,3.65,"00:00:34",2023,"2023-05-17","05-2023",,,1,"https://www.youtube.com/watch?v=xXodJeg7Va8",0,0.007194244604316547
"fXEk8CGd7WM","AGORA o Atlético Mineiro engrena no Brasileirão 2023",210,0,22.19,5,0,151,4356,3.03,"00:00:46",2023,"2023-05-14","05-2023",,,0,"https://www.youtube.com/watch?v=fXEk8CGd7WM",0,0
"FkrEn9HoCnw","Árbitro FIFA Paulo Cesar Zanovelli precisa ser BANIDO do futebol",151,13,56.38,109,110,5182,39210,12.25,"00:01:25",2023,"2023-05-12","05-2023",,,41,"https://www.youtube.com/watch?v=FkrEn9HoCnw",0.0025086839058278657,0.007912003087610961
"Mz5taF0Wd7A","Essa é a fórmula para vencer o Brasileirão",158,5,40.5,11,0,317,7113,4.01,"00:01:03",2023,"2023-05-12","05-2023",,,1,"https://www.youtube.com/watch?v=Mz5taF0Wd7A",0.015772870662460567,0.0031545741324921135
"QxX5NLi_C2U","Fluminense pode chegar ao título do Brasileirão. Jogadores do Cruzeiro brigam para bater pênalti",227,1,20.63,1,0,148,3433,3.96,"00:00:46",2023,"2023-05-12","05-2023",,,0,"https://www.youtube.com/watch?v=QxX5NLi_C2U",0.006756756756756757,0
"rWSXGVGGa-8","Renato Gaúcho PREPOTENTE e o baile de Abel Ferreira - Palmeiras 4 x 1 Grêmio",288,1,30.11,6,3,508,5790,8.29,"00:01:26",2023,"2023-05-11","05-2023",,,0,"https://www.youtube.com/watch?v=rWSXGVGGa-8",0.001968503937007874,0
"qhcW2lKICEY","Por isso Guardiola não assume a Seleção Brasileira - Real Madrid x Manchester City",187,5,35.26,27,1,1104,18452,5.55,"00:01:05",2023,"2023-05-10","05-2023",,,6,"https://www.youtube.com/watch?v=qhcW2lKICEY",0.004528985507246377,0.005434782608695652
"kl0MKYF22LA","Corinthians: Yuri Alberto vai continuar na reserva?",165,1,19.47,3,0,351,6000,5.67,"00:00:32",2023,"2023-05-09","05-2023",,,0,"https://www.youtube.com/watch?v=kl0MKYF22LA",0.002849002849002849,0
"hNkUxsywMK4","São Paulo 2 x 0 Internacional: A grande mudança tática de Dorival Júnior",137,0,51.97,8,0,350,6219,5.89,"00:01:11",2023,"2023-05-08","05-2023",,,2,"https://www.youtube.com/watch?v=hNkUxsywMK4",0,0.005714285714285714
"PH7esn1MN3A","Cruzeiro: briga pela liderança do Brasileirão",119,0,38.97,1,0,37,1779,1.8,"00:00:46",2023,"2023-05-07","05-2023",,,0,"https://www.youtube.com/watch?v=PH7esn1MN3A",0,0
"p4Jo5xzeBhk","Por que Vini Jr é maior que Ronaldo Fenômeno no Real Madrid?",165,4,43.89,51,2,1264,24967,4.07,"00:01:12",2023,"2023-05-07","05-2023",,,13,"https://www.youtube.com/watch?v=p4Jo5xzeBhk",0.0031645569620253164,0.010284810126582278
"_9pFeK6vjCs","Como era o mundo na última vez que o Napoli foi Campeão Italiano",151,2,40.8,9,0,359,5591,5.74,"00:01:01",2023,"2023-05-05","05-2023",,,2,"https://www.youtube.com/watch?v=_9pFeK6vjCs",0.005571030640668524,0.005571030640668524
"rxmu365_U-A","Sul americana tem péssimo confroto de Pelé e Messi e milagres de goleiro brasileiros",186,0,19.33,2,0,140,4720,2.75,"00:00:35",2023,"2023-05-05","05-2023",,,0,"https://www.youtube.com/watch?v=rxmu365_U-A",0,0
"waEd3PPj53E","Libertadores 🏆 Quem é o maior jogador brasileiro da história?",144,2,53.2,6,2,109,3697,2.67,"00:01:16",2023,"2023-05-05","05-2023",,,3,"https://www.youtube.com/watch?v=waEd3PPj53E",0.01834862385321101,0.027522935779816515
"CkeDg8XbBhs","Libertadores 🏆 Qual a diferença entre Palmeiras, Atlético-MG e Internacional?",131,-1,38.15,3,0,321,3795,8.06,"00:00:49",2023,"2023-05-04","05-2023",,,0,"https://www.youtube.com/watch?v=CkeDg8XbBhs",-0.003115264797507788,0
"aHhdaYW4cvw","Os 5 recordes que Haaland ainda pode quebrar pelo Manchester City",94,1,61.41,7,1,144,2914,4.43,"00:00:57",2023,"2023-05-04","05-2023",,,2,"https://www.youtube.com/watch?v=aHhdaYW4cvw",0.006944444444444444,0.013888888888888888
"JWKgFySn0es","O que você não viu da goleada do Fluminense no River Plate na Libertadores",131,1,44.07,11,0,165,4128,3.79,"00:00:57",2023,"2023-05-03","05-2023",,,0,"https://www.youtube.com/watch?v=JWKgFySn0es",0.006060606060606061,0
"YlH6hReWKCY","Corinthians na Libertadores: o que falta para engrenar",142,0,24.95,2,0,145,4276,2.97,"00:00:35",2023,"2023-05-03","05-2023",,,0,"https://www.youtube.com/watch?v=YlH6hReWKCY",0,0
"BNgSGqpoTTY","Vasco 0 x 1 Bahia: Barbieri precisa se preocupar com isso!",113,-1,34.34,1,0,135,2327,5.5,"00:00:38",2023,"2023-05-02","05-2023",,,0,"https://www.youtube.com/watch?v=BNgSGqpoTTY",-0.007407407407407408,0
"Ozfcr4M0QGs","Botafogo: único 100% no Brasileirão 2023",120,1,39.3,5,0,288,6616,4.41,"00:00:47",2023,"2023-05-01","05-2023",,,0,"https://www.youtube.com/watch?v=Ozfcr4M0QGs",0.003472222222222222,0
"LvRX8SGTDDU","Palmeiras 2 x 1 Corinthians: Veiga imita Valdivia e decide Dérbi",109,2,36.13,10,0,223,4883,4.63,"00:00:39",2023,"2023-04-30","04-2023",,,0,"https://www.youtube.com/watch?v=LvRX8SGTDDU",0.008968609865470852,0
"Oh6_fPEiiOQ","Fortaleza 4 x 2 Fluminense: Aula de futebol no Brasileirão",103,1,67.08,12,0,170,3402,5.54,"00:01:09",2023,"2023-04-30","04-2023",,,0,"https://www.youtube.com/watch?v=Oh6_fPEiiOQ",0.0058823529411764705,0
"9iPGOJXyqMg","Só Hulk esmaga no Atlético Mineiro!",124,0,27.73,4,0,129,2364,4.86,"00:00:34",2023,"2023-04-28","04-2023",,,2,"https://www.youtube.com/watch?v=9iPGOJXyqMg",0,0.015503875968992248
"NWceMjV4yq4","Sport Recife: a sensação do futebol brasileiro em 2023",122,87,57.62,659,50,11494,91977,10.92,"00:01:10",2023,"2023-04-28","04-2023",,,62,"https://www.youtube.com/watch?v=NWceMjV4yq4",0.007569166521663477,0.005394118670610753
"LQS2QhumkdM","Brasileirão: times invictos e derrotas dos grandes",145,0,26.03,1,0,17,731,1.64,"00:00:37",2023,"2023-04-26","04-2023",,,0,"https://www.youtube.com/watch?v=LQS2QhumkdM",0,0
"vB121OALP90","Ituano 0 x 1 São Paulo: Dorival Júnior deu outra cara para o Tricolor",105,5,61.5,19,0,786,16918,4.49,"00:01:04",2023,"2023-04-26","04-2023",,,4,"https://www.youtube.com/watch?v=vB121OALP90",0.006361323155216285,0.005089058524173028
"Snx5S4qo-l4","Dérbi de Manchester: United e City na final da Copa da Inglaterra",87,0,41.8,5,0,91,3676,2.56,"00:00:36",2023,"2023-04-23","04-2023",,,5,"https://www.youtube.com/watch?v=Snx5S4qo-l4",0,0.054945054945054944
"Yi1ns5J-jh0","Fim da Era Guardiola no Manchester City?",122,0,47.45,6,0,122,2121,4.67,"00:00:57",2023,"2023-04-22","04-2023",,,1,"https://www.youtube.com/watch?v=Yi1ns5J-jh0",0,0.00819672131147541
"UjWzUssgyBQ","Sul-americana: Neymar de volta e técnico demitido",105,0,29.36,2,0,291,6284,4.38,"00:00:30",2023,"2023-04-21","04-2023",,,0,"https://www.youtube.com/watch?v=UjWzUssgyBQ",0,0
"tt_mrCDxIes","Cerro Porteño descobriu como vencer o Palmeiras - Análise",309,0,26.94,8,0,604,5196,10.84,"00:01:23",2023,"2023-04-21","04-2023",,,11,"https://www.youtube.com/watch?v=tt_mrCDxIes",0,0.018211920529801324
"WeTur_ijHjQ","Manchester City pronto para ganhar a Champions!",185,1,35.52,6,0,166,3752,4.16,"00:01:05",2023,"2023-04-20","04-2023",,,3,"https://www.youtube.com/watch?v=WeTur_ijHjQ",0.006024096385542169,0.018072289156626505
"sc2Y-YwndHA","Análise: Sampaoli vai recuperar Marinho no Flamengo",266,0,21.41,0,0,68,1826,3.56,"00:00:56",2023,"2023-04-20","04-2023",,,0,"https://www.youtube.com/watch?v=sc2Y-YwndHA",0,0
"z8bgzOdEVHU","Polêmicas de Milan e Inter de Milão na Champions League",167,7,46.04,38,4,844,19502,3.72,"00:01:16",2023,"2023-04-20","04-2023",,,2,"https://www.youtube.com/watch?v=z8bgzOdEVHU",0.008293838862559242,0.002369668246445498
"nYGKh9DGKOI","Análise: PH Ganso acabou com o The Strongest",416,3,48.67,35,3,556,6753,8.54,"00:03:22",2023,"2023-04-19","04-2023",,,8,"https://www.youtube.com/watch?v=nYGKh9DGKOI",0.00539568345323741,0.014388489208633094
"fAEeJxaMYMo","Previsão da tabela de classificação do Brasileirão 2023",684,1,20.25,3,0,60,1780,2.92,"00:02:18",2023,"2023-04-17","04-2023",,,0,"https://www.youtube.com/watch?v=fAEeJxaMYMo",0.016666666666666666,0
"iVaMtkCcD0A","Tudo sobre primeira rodada do Brasileirão 2023",175,0,27.48,1,0,81,2167,3.46,"00:00:48",2023,"2023-04-17","04-2023",,,0,"https://www.youtube.com/watch?v=iVaMtkCcD0A",0,0
"5gPt2TlKpDc","Promessas que vão explodir no Brasileirão!",273,0,33.32,2,0,37,921,3.04,"00:01:30",2023,"2023-04-16","04-2023",,,0,"https://www.youtube.com/watch?v=5gPt2TlKpDc",0,0
"x3QkiEGNGb4","Análise Sampaoli: Flamengo fez a escolha certa?",354,3,32.24,17,1,855,11663,8.25,"00:01:54",2023,"2023-04-15","04-2023",,,7,"https://www.youtube.com/watch?v=x3QkiEGNGb4",0.0035087719298245615,0.008187134502923977
"5BGrzUbzvQs","Juventus 1 x 0 Sporting: Bremer vacilou na Europa League",175,0,43.26,2,0,15,520,2.12,"00:01:15",2023,"2023-04-14","04-2023",,,0,"https://www.youtube.com/watch?v=5BGrzUbzvQs",0,0
"_R_q-p6nq6Q","Manchester United 2 x 2 Sevilla: o pacto com a Europa League",144,0,35.75,3,0,54,2254,2.84,"00:00:51",2023,"2023-04-14","04-2023",,,0,"https://www.youtube.com/watch?v=_R_q-p6nq6Q",0,0
"3ZgzMn6zJ2o","Palpites para as quartas de final da Europa League",306,0,32.25,0,0,24,737,2.44,"00:01:38",2023,"2023-04-13","04-2023",,,0,"https://www.youtube.com/watch?v=3ZgzMn6zJ2o",0,0
